Requested_species	Accession	Organism	Record_TaxID	Taxonomy_match	Extraction_method	Feature_type	Length	Description
Thlaspi perfoliatum	KU293847.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-14-8 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293848.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-14-9 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293849.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-17-1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293850.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-17-2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293851.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-17-3 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293852.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-18-11 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293853.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-18-13 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293854.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-18-77 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293855.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-18-78 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293856.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-18-79 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293857.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-19-1-Al internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293858.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-19-2-Al internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293859.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-19-3-Al internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293860.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-20-12 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293861.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-20-13 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293862.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-20-14 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293863.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-21-13 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293864.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-21-14 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293865.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-21-15 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293866.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-EX-15-2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293867.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-EX-16-10 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293868.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-EX-16-13 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293869.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-EX-16-2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293870.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-EX-21-5 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293871.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-EX-21-7 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293872.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-EX-25-7 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293873.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-EX-25-8 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293874.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-Ex-3 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293875.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-EX-35-2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293876.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-Ex-4 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293879.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-Ex-5 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293880.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I-SA-12-4-2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293881.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_106 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293882.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_12_Ex15_3 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293883.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_12_Ex15_4 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293884.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_12_Ex17_5 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293885.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_12_Ex19_2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293886.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_12_Ex27_4 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293887.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_58B internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293888.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_58C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293889.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_61 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293890.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_63 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293891.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_65 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293892.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_66 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293893.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_66B internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293894.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_67 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293895.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_68 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293896.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_85C internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293897.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate I_s_12 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293898.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IL-NK-3 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293899.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IL26B internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293900.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR-DAR-2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293901.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR-DAR-3 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293902.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR-DAR-7 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293903.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR-VAL-1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293904.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR-VAL-2 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293905.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR-VAL-6 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293906.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR12_Gsh_1 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293907.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR12_Gsh_3 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293908.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR12_Tag_3 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293909.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR21 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293910.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate IR21B internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293911.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate K122 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293914.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate K125 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Thlaspi perfoliatum	KU293915.1	Microthlaspi perfoliatum	126278	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	134	Microthlaspi perfoliatum isolate K126 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
